Season,EventName,Driver,LapNumber,TotalLaps,TyreLife,Compound,TrackStatus,StintID,LapTimeSeconds,FuelLoadKgEst,FuelCorrection,AirTemp,TrackTemp,ThermalDegProxy,MechWearProxy,LapFrac
2025,Dutch Grand Prix,BEA,12,72,12.0,HARD,1,1,77.113,81.3,-2.4389999999999996,20.077358490566034,27.96352201257861,9.587493261455524,12.299999999999999,0.16666666666666666
2025,Dutch Grand Prix,BEA,13,72,13.0,HARD,1,1,77.227,79.6,-2.388,20.077358490566034,27.96352201257861,10.386451033243485,13.352083333333333,0.18055555555555555
2025,Dutch Grand Prix,BEA,14,72,14.0,HARD,1,1,77.405,77.9,-2.337,20.077358490566034,27.96352201257861,11.185408805031445,14.408333333333331,0.19444444444444445
2025,Dutch Grand Prix,BEA,15,72,15.0,HARD,1,1,77.345,76.2,-2.286,20.077358490566034,27.96352201257861,11.984366576819404,15.46875,0.20833333333333334
2025,Dutch Grand Prix,BEA,16,72,16.0,HARD,1,1,77.354,74.5,-2.235,20.077358490566034,27.96352201257861,12.783324348607366,16.533333333333335,0.2222222222222222
2025,Dutch Grand Prix,BEA,17,72,17.0,HARD,1,1,77.323,72.8,-2.1839999999999997,20.077358490566034,27.96352201257861,13.582282120395327,17.602083333333333,0.2361111111111111
2025,Dutch Grand Prix,BEA,18,72,18.0,HARD,1,1,77.381,71.1,-2.1329999999999996,20.077358490566034,27.96352201257861,14.381239892183286,18.675,0.25
2025,Dutch Grand Prix,BEA,19,72,19.0,HARD,1,1,77.64,69.4,-2.0820000000000003,20.077358490566034,27.96352201257861,15.180197663971246,19.75208333333333,0.2638888888888889
2025,Dutch Grand Prix,BEA,20,72,20.0,HARD,1,1,77.357,67.7,-2.031,20.077358490566034,27.96352201257861,15.979155435759207,20.833333333333336,0.2777777777777778
2025,Dutch Grand Prix,BEA,21,72,21.0,HARD,1,1,77.399,66.0,-1.98,20.077358490566034,27.96352201257861,16.778113207547168,21.91875,0.2916666666666667
2025,Dutch Grand Prix,BEA,22,72,22.0,HARD,12,1,77.621,64.30000000000001,-1.9290000000000003,20.077358490566034,27.96352201257861,17.577070979335126,23.008333333333333,0.3055555555555556
2025,Dutch Grand Prix,BEA,23,72,23.0,HARD,24,1,102.442,62.6,-1.878,20.077358490566034,27.96352201257861,18.376028751123087,24.102083333333333,0.3194444444444444
2025,Dutch Grand Prix,BEA,24,72,24.0,HARD,4,1,105.162,60.9,-1.827,20.077358490566034,27.96352201257861,19.17498652291105,25.200000000000003,0.3333333333333333
2025,Dutch Grand Prix,BEA,25,72,25.0,HARD,4,1,91.422,59.2,-1.776,20.077358490566034,27.96352201257861,19.97394429469901,26.302083333333332,0.3472222222222222
2025,Dutch Grand Prix,BEA,26,72,26.0,HARD,41,1,108.62,57.5,-1.7249999999999999,20.077358490566034,27.96352201257861,20.77290206648697,27.408333333333335,0.3611111111111111
2025,Dutch Grand Prix,BEA,27,72,27.0,HARD,1,1,78.673,55.800000000000004,-1.6740000000000002,20.077358490566034,27.96352201257861,21.57185983827493,28.518749999999997,0.375
2025,Dutch Grand Prix,BEA,28,72,28.0,HARD,1,1,76.141,54.1,-1.623,20.077358490566034,27.96352201257861,22.37081761006289,29.633333333333333,0.3888888888888889
2025,Dutch Grand Prix,BEA,29,72,29.0,HARD,1,1,76.329,52.4,-1.5719999999999998,20.077358490566034,27.96352201257861,23.16977538185085,30.75208333333333,0.4027777777777778
2025,Dutch Grand Prix,BEA,30,72,30.0,HARD,1,1,76.396,50.7,-1.5210000000000001,20.077358490566034,27.96352201257861,23.96873315363881,31.875,0.4166666666666667
2025,Dutch Grand Prix,BEA,31,72,31.0,HARD,16,1,90.608,49.0,-1.47,20.077358490566034,27.96352201257861,24.76769092542677,33.00208333333334,0.4305555555555556
2025,Dutch Grand Prix,BEA,32,72,32.0,HARD,671,1,85.081,47.300000000000004,-1.419,20.077358490566034,27.96352201257861,25.56664869721473,34.13333333333333,0.4444444444444444
2025,Dutch Grand Prix,BEA,33,72,33.0,HARD,1,1,75.744,45.6,-1.3679999999999999,20.077358490566034,27.96352201257861,26.365606469002692,35.268750000000004,0.4583333333333333
2025,Dutch Grand Prix,BEA,34,72,34.0,HARD,1,1,75.873,43.9,-1.317,20.077358490566034,27.96352201257861,27.164564240790654,36.40833333333333,0.4722222222222222
2025,Dutch Grand Prix,BEA,35,72,35.0,HARD,12,1,75.863,42.2,-1.266,20.077358490566034,27.96352201257861,27.96352201257861,37.552083333333336,0.4861111111111111
2025,Dutch Grand Prix,BEA,36,72,36.0,HARD,1,1,76.048,40.5,-1.2149999999999999,20.077358490566034,27.96352201257861,28.762479784366572,38.699999999999996,0.5
2025,Dutch Grand Prix,BEA,37,72,37.0,HARD,1,1,76.355,38.800000000000004,-1.1640000000000001,20.077358490566034,27.96352201257861,29.561437556154534,39.85208333333333,0.5138888888888888
2025,Dutch Grand Prix,BEA,38,72,38.0,HARD,1,1,76.354,37.1,-1.113,20.077358490566034,27.96352201257861,30.36039532794249,41.00833333333333,0.5277777777777778
2025,Dutch Grand Prix,BEA,39,72,39.0,HARD,1,1,76.292,35.400000000000006,-1.062,20.077358490566034,27.96352201257861,31.159353099730453,42.16875,0.5416666666666666
2025,Dutch Grand Prix,BEA,40,72,40.0,HARD,1,1,76.22,33.7,-1.0110000000000001,20.077358490566034,27.96352201257861,31.958310871518414,43.33333333333333,0.5555555555555556
2025,Dutch Grand Prix,BEA,41,72,41.0,HARD,1,1,76.212,32.0,-0.96,20.077358490566034,27.96352201257861,32.757268643306375,44.50208333333333,0.5694444444444444
2025,Dutch Grand Prix,BEA,42,72,42.0,HARD,1,1,76.674,30.299999999999997,-0.9089999999999999,20.077358490566034,27.96352201257861,33.556226415094336,45.675,0.5833333333333334
2025,Dutch Grand Prix,BEA,43,72,43.0,HARD,1,1,76.593,28.60000000000001,-0.8580000000000002,20.077358490566034,27.96352201257861,34.3551841868823,46.85208333333333,0.5972222222222222
2025,Dutch Grand Prix,BEA,44,72,44.0,HARD,1,1,76.318,26.900000000000006,-0.8070000000000002,20.077358490566034,27.96352201257861,35.15414195867025,48.03333333333334,0.6111111111111112
2025,Dutch Grand Prix,BEA,45,72,45.0,HARD,1,1,76.449,25.200000000000003,-0.756,20.077358490566034,27.96352201257861,35.95309973045821,49.21875,0.625
2025,Dutch Grand Prix,BEA,46,72,46.0,HARD,1,1,76.471,23.5,-0.705,20.077358490566034,27.96352201257861,36.752057502246174,50.40833333333333,0.6388888888888888
2025,Dutch Grand Prix,BEA,47,72,47.0,HARD,1,1,76.492,21.799999999999997,-0.6539999999999999,20.077358490566034,27.96352201257861,37.551015274034135,51.60208333333333,0.6527777777777778
2025,Dutch Grand Prix,BEA,48,72,48.0,HARD,1,1,76.477,20.10000000000001,-0.6030000000000002,20.077358490566034,27.96352201257861,38.3499730458221,52.800000000000004,0.6666666666666666
2025,Dutch Grand Prix,BEA,49,72,49.0,HARD,1,1,76.634,18.400000000000006,-0.5520000000000002,20.077358490566034,27.96352201257861,39.14893081761006,54.00208333333333,0.6805555555555556
2025,Dutch Grand Prix,BEA,50,72,50.0,HARD,1,1,76.953,16.700000000000003,-0.5010000000000001,20.077358490566034,27.96352201257861,39.94788858939802,55.208333333333336,0.6944444444444444
2025,Dutch Grand Prix,BEA,51,72,51.0,HARD,1,1,76.794,15.0,-0.44999999999999996,20.077358490566034,27.96352201257861,40.74684636118598,56.418749999999996,0.7083333333333334
2025,Dutch Grand Prix,BEA,52,72,52.0,HARD,12,1,76.793,13.299999999999997,-0.3989999999999999,20.077358490566034,27.96352201257861,41.54580413297394,57.63333333333334,0.7222222222222222
2025,Dutch Grand Prix,BEA,55,72,2.0,MEDIUM,4,2,85.956,8.200000000000003,-0.24600000000000008,20.077358490566034,27.96352201257861,1.5979155435759207,2.2291666666666665,0.7638888888888888
2025,Dutch Grand Prix,BEA,56,72,3.0,MEDIUM,4,2,115.676,6.5,-0.195,20.077358490566034,27.96352201257861,2.396873315363881,3.35,0.7777777777777778
2025,Dutch Grand Prix,BEA,57,72,4.0,MEDIUM,41,2,108.325,4.799999999999997,-0.1439999999999999,20.077358490566034,27.96352201257861,3.1958310871518414,4.475,0.7916666666666666
2025,Dutch Grand Prix,BEA,58,72,5.0,MEDIUM,1,2,76.49,3.1000000000000085,-0.09300000000000025,20.077358490566034,27.96352201257861,3.9947888589398017,5.604166666666667,0.8055555555555556
2025,Dutch Grand Prix,BEA,59,72,6.0,MEDIUM,1,2,75.189,1.4000000000000057,-0.04200000000000017,20.077358490566034,27.96352201257861,4.793746630727762,6.737499999999999,0.8194444444444444
2025,Dutch Grand Prix,BEA,60,72,7.0,MEDIUM,1,2,75.031,0.0,-0.0,20.077358490566034,27.96352201257861,5.592704402515722,7.875,0.8333333333333334
2025,Dutch Grand Prix,BEA,61,72,8.0,MEDIUM,1,2,75.629,0.0,-0.0,20.077358490566034,27.96352201257861,6.391662174303683,9.016666666666666,0.8472222222222222
2025,Dutch Grand Prix,BEA,62,72,9.0,MEDIUM,1,2,75.732,0.0,-0.0,20.077358490566034,27.96352201257861,7.190619946091643,10.1625,0.8611111111111112
2025,Dutch Grand Prix,BEA,63,72,10.0,MEDIUM,1,2,74.473,0.0,-0.0,20.077358490566034,27.96352201257861,7.9895777178796035,11.3125,0.875
2025,Dutch Grand Prix,BEA,64,72,11.0,MEDIUM,1,2,74.085,0.0,-0.0,20.077358490566034,27.96352201257861,8.788535489667563,12.466666666666667,0.8888888888888888
2025,Dutch Grand Prix,BEA,65,72,12.0,MEDIUM,124,2,93.296,0.0,-0.0,20.077358490566034,27.96352201257861,9.587493261455524,13.625,0.9027777777777778
2025,Dutch Grand Prix,BEA,66,72,13.0,MEDIUM,4,2,100.986,0.0,-0.0,20.077358490566034,27.96352201257861,10.386451033243485,14.7875,0.9166666666666666
2025,Dutch Grand Prix,BEA,67,72,14.0,MEDIUM,4,2,118.472,0.0,-0.0,20.077358490566034,27.96352201257861,11.185408805031445,15.954166666666667,0.9305555555555556
2025,Dutch Grand Prix,BEA,68,72,15.0,MEDIUM,41,2,119.328,0.0,-0.0,20.077358490566034,27.96352201257861,11.984366576819404,17.125,0.9444444444444444
2025,Dutch Grand Prix,BEA,69,72,16.0,MEDIUM,1,2,75.651,0.0,-0.0,20.077358490566034,27.96352201257861,12.783324348607366,18.3,0.9583333333333334
2025,Dutch Grand Prix,BEA,70,72,17.0,MEDIUM,1,2,73.95,0.0,-0.0,20.077358490566034,27.96352201257861,13.582282120395327,19.479166666666664,0.9722222222222222
2025,Dutch Grand Prix,BEA,71,72,18.0,MEDIUM,1,2,74.122,0.0,-0.0,20.077358490566034,27.96352201257861,14.381239892183286,20.6625,0.9861111111111112
2025,Dutch Grand Prix,BEA,72,72,19.0,MEDIUM,1,2,74.702,0.0,-0.0,20.077358490566034,27.96352201257861,15.180197663971246,21.849999999999998,1.0
2025,Dutch Grand Prix,BOR,1,72,1.0,MEDIUM,1,1,87.716,100.0,-3.0,20.077358490566034,27.96352201257861,0.7989577717879603,1.0020833333333334,0.013888888888888888
2025,Dutch Grand Prix,BOR,2,72,2.0,MEDIUM,1,1,77.934,98.3,-2.949,20.077358490566034,27.96352201257861,1.5979155435759207,2.0083333333333333,0.027777777777777776
2025,Dutch Grand Prix,BOR,3,72,3.0,MEDIUM,1,1,78.142,96.6,-2.8979999999999997,20.077358490566034,27.96352201257861,2.396873315363881,3.0187500000000003,0.041666666666666664
2025,Dutch Grand Prix,BOR,4,72,4.0,MEDIUM,1,1,77.139,94.9,-2.847,20.077358490566034,27.96352201257861,3.1958310871518414,4.033333333333333,0.05555555555555555
2025,Dutch Grand Prix,BOR,5,72,5.0,MEDIUM,1,1,77.395,93.2,-2.796,20.077358490566034,27.96352201257861,3.9947888589398017,5.052083333333334,0.06944444444444445
2025,Dutch Grand Prix,BOR,6,72,6.0,MEDIUM,1,1,76.775,91.5,-2.745,20.077358490566034,27.96352201257861,4.793746630727762,6.074999999999999,0.08333333333333333
2025,Dutch Grand Prix,BOR,7,72,7.0,MEDIUM,1,1,77.01,89.8,-2.694,20.077358490566034,27.96352201257861,5.592704402515722,7.102083333333334,0.09722222222222222
2025,Dutch Grand Prix,BOR,8,72,8.0,MEDIUM,1,1,76.684,88.1,-2.643,20.077358490566034,27.96352201257861,6.391662174303683,8.133333333333333,0.1111111111111111
2025,Dutch Grand Prix,BOR,9,72,9.0,MEDIUM,1,1,76.593,86.4,-2.592,20.077358490566034,27.96352201257861,7.190619946091643,9.168750000000001,0.125
2025,Dutch Grand Prix,BOR,10,72,10.0,MEDIUM,1,1,77.333,84.7,-2.541,20.077358490566034,27.96352201257861,7.9895777178796035,10.208333333333332,0.1388888888888889
2025,Dutch Grand Prix,BOR,11,72,11.0,MEDIUM,1,1,77.581,83.0,-2.4899999999999998,20.077358490566034,27.96352201257861,8.788535489667563,11.252083333333333,0.1527777777777778
2025,Dutch Grand Prix,BOR,12,72,12.0,MEDIUM,1,1,77.264,81.3,-2.4389999999999996,20.077358490566034,27.96352201257861,9.587493261455524,12.299999999999999,0.16666666666666666
2025,Dutch Grand Prix,BOR,13,72,13.0,MEDIUM,1,1,77.284,79.6,-2.388,20.077358490566034,27.96352201257861,10.386451033243485,13.352083333333333,0.18055555555555555
2025,Dutch Grand Prix,BOR,14,72,14.0,MEDIUM,1,1,77.338,77.9,-2.337,20.077358490566034,27.96352201257861,11.185408805031445,14.408333333333331,0.19444444444444445
2025,Dutch Grand Prix,BOR,15,72,15.0,MEDIUM,1,1,77.365,76.2,-2.286,20.077358490566034,27.96352201257861,11.984366576819404,15.46875,0.20833333333333334
2025,Dutch Grand Prix,BOR,16,72,16.0,MEDIUM,1,1,77.7,74.5,-2.235,20.077358490566034,27.96352201257861,12.783324348607366,16.533333333333335,0.2222222222222222
2025,Dutch Grand Prix,BOR,17,72,17.0,MEDIUM,1,1,77.255,72.8,-2.1839999999999997,20.077358490566034,27.96352201257861,13.582282120395327,17.602083333333333,0.2361111111111111
2025,Dutch Grand Prix,BOR,18,72,18.0,MEDIUM,1,1,77.208,71.1,-2.1329999999999996,20.077358490566034,27.96352201257861,14.381239892183286,18.675,0.25
2025,Dutch Grand Prix,BOR,19,72,19.0,MEDIUM,1,1,77.384,69.4,-2.0820000000000003,20.077358490566034,27.96352201257861,15.180197663971246,19.75208333333333,0.2638888888888889
2025,Dutch Grand Prix,BOR,20,72,20.0,MEDIUM,1,1,77.552,67.7,-2.031,20.077358490566034,27.96352201257861,15.979155435759207,20.833333333333336,0.2777777777777778
2025,Dutch Grand Prix,BOR,21,72,21.0,MEDIUM,1,1,77.509,66.0,-1.98,20.077358490566034,27.96352201257861,16.778113207547168,21.91875,0.2916666666666667
2025,Dutch Grand Prix,BOR,24,72,2.0,HARD,4,2,103.567,60.9,-1.827,20.077358490566034,27.96352201257861,1.5979155435759207,2.1,0.3333333333333333
2025,Dutch Grand Prix,BOR,25,72,3.0,HARD,4,2,85.612,59.2,-1.776,20.077358490566034,27.96352201257861,2.396873315363881,3.15625,0.3472222222222222
2025,Dutch Grand Prix,BOR,26,72,4.0,HARD,41,2,101.281,57.5,-1.7249999999999999,20.077358490566034,27.96352201257861,3.1958310871518414,4.216666666666667,0.3611111111111111
2025,Dutch Grand Prix,BOR,27,72,5.0,HARD,1,2,78.246,55.800000000000004,-1.6740000000000002,20.077358490566034,27.96352201257861,3.9947888589398017,5.28125,0.375
2025,Dutch Grand Prix,BOR,28,72,6.0,HARD,1,2,76.809,54.1,-1.623,20.077358490566034,27.96352201257861,4.793746630727762,6.35,0.3888888888888889
2025,Dutch Grand Prix,BOR,29,72,7.0,HARD,1,2,76.38,52.4,-1.5719999999999998,20.077358490566034,27.96352201257861,5.592704402515722,7.422916666666666,0.4027777777777778
2025,Dutch Grand Prix,BOR,30,72,8.0,HARD,1,2,76.58,50.7,-1.5210000000000001,20.077358490566034,27.96352201257861,6.391662174303683,8.5,0.4166666666666667
2025,Dutch Grand Prix,BOR,31,72,9.0,HARD,16,2,90.931,49.0,-1.47,20.077358490566034,27.96352201257861,7.190619946091643,9.58125,0.4305555555555556
2025,Dutch Grand Prix,BOR,32,72,10.0,HARD,671,2,85.156,47.300000000000004,-1.419,20.077358490566034,27.96352201257861,7.9895777178796035,10.666666666666666,0.4444444444444444
2025,Dutch Grand Prix,BOR,33,72,11.0,HARD,1,2,76.446,45.6,-1.3679999999999999,20.077358490566034,27.96352201257861,8.788535489667563,11.756250000000001,0.4583333333333333
2025,Dutch Grand Prix,BOR,34,72,12.0,HARD,12,2,76.245,43.9,-1.317,20.077358490566034,27.96352201257861,9.587493261455524,12.85,0.4722222222222222
2025,Dutch Grand Prix,BOR,35,72,13.0,HARD,21,2,76.089,42.2,-1.266,20.077358490566034,27.96352201257861,10.386451033243485,13.947916666666668,0.4861111111111111
2025,Dutch Grand Prix,BOR,36,72,14.0,HARD,1,2,76.04,40.5,-1.2149999999999999,20.077358490566034,27.96352201257861,11.185408805031445,15.049999999999999,0.5
2025,Dutch Grand Prix,BOR,37,72,15.0,HARD,1,2,76.063,38.800000000000004,-1.1640000000000001,20.077358490566034,27.96352201257861,11.984366576819404,16.15625,0.5138888888888888
2025,Dutch Grand Prix,BOR,38,72,16.0,HARD,1,2,76.124,37.1,-1.113,20.077358490566034,27.96352201257861,12.783324348607366,17.266666666666666,0.5277777777777778
2025,Dutch Grand Prix,BOR,39,72,17.0,HARD,1,2,75.972,35.400000000000006,-1.062,20.077358490566034,27.96352201257861,13.582282120395327,18.38125,0.5416666666666666
2025,Dutch Grand Prix,BOR,40,72,18.0,HARD,1,2,75.653,33.7,-1.0110000000000001,20.077358490566034,27.96352201257861,14.381239892183286,19.5,0.5555555555555556
2025,Dutch Grand Prix,BOR,41,72,19.0,HARD,1,2,76.34,32.0,-0.96,20.077358490566034,27.96352201257861,15.180197663971246,20.62291666666667,0.5694444444444444
2025,Dutch Grand Prix,BOR,42,72,20.0,HARD,1,2,75.858,30.299999999999997,-0.9089999999999999,20.077358490566034,27.96352201257861,15.979155435759207,21.75,0.5833333333333334
2025,Dutch Grand Prix,BOR,43,72,21.0,HARD,1,2,76.614,28.60000000000001,-0.8580000000000002,20.077358490566034,27.96352201257861,16.778113207547168,22.88125,0.5972222222222222
2025,Dutch Grand Prix,BOR,44,72,22.0,HARD,1,2,76.633,26.900000000000006,-0.8070000000000002,20.077358490566034,27.96352201257861,17.577070979335126,24.01666666666667,0.6111111111111112
2025,Dutch Grand Prix,BOR,45,72,23.0,HARD,1,2,76.985,25.200000000000003,-0.756,20.077358490566034,27.96352201257861,18.376028751123087,25.15625,0.625
2025,Dutch Grand Prix,BOR,46,72,24.0,HARD,1,2,76.622,23.5,-0.705,20.077358490566034,27.96352201257861,19.17498652291105,26.299999999999997,0.6388888888888888
2025,Dutch Grand Prix,BOR,47,72,25.0,HARD,1,2,76.063,21.799999999999997,-0.6539999999999999,20.077358490566034,27.96352201257861,19.97394429469901,27.447916666666668,0.6527777777777778
2025,Dutch Grand Prix,BOR,48,72,26.0,HARD,1,2,76.362,20.10000000000001,-0.6030000000000002,20.077358490566034,27.96352201257861,20.77290206648697,28.6,0.6666666666666666
2025,Dutch Grand Prix,BOR,49,72,27.0,HARD,1,2,76.305,18.400000000000006,-0.5520000000000002,20.077358490566034,27.96352201257861,21.57185983827493,29.756249999999998,0.6805555555555556
2025,Dutch Grand Prix,BOR,50,72,28.0,HARD,1,2,76.546,16.700000000000003,-0.5010000000000001,20.077358490566034,27.96352201257861,22.37081761006289,30.916666666666668,0.6944444444444444
2025,Dutch Grand Prix,BOR,51,72,29.0,HARD,1,2,77.25,15.0,-0.44999999999999996,20.077358490566034,27.96352201257861,23.16977538185085,32.08125,0.7083333333333334
2025,Dutch Grand Prix,BOR,52,72,30.0,HARD,12,2,77.893,13.299999999999997,-0.3989999999999999,20.077358490566034,27.96352201257861,23.96873315363881,33.25,0.7222222222222222
2025,Dutch Grand Prix,BOR,53,72,31.0,HARD,24,2,109.721,11.600000000000009,-0.34800000000000025,20.077358490566034,27.96352201257861,24.76769092542677,34.422916666666666,0.7361111111111112
2025,Dutch Grand Prix,BOR,54,72,32.0,HARD,4,2,96.714,9.900000000000006,-0.29700000000000015,20.077358490566034,27.96352201257861,25.56664869721473,35.6,0.75
2025,Dutch Grand Prix,BOR,55,72,33.0,HARD,4,2,95.92,8.200000000000003,-0.24600000000000008,20.077358490566034,27.96352201257861,26.365606469002692,36.78125,0.7638888888888888
2025,Dutch Grand Prix,BOR,56,72,34.0,HARD,4,2,115.152,6.5,-0.195,20.077358490566034,27.96352201257861,27.164564240790654,37.96666666666667,0.7777777777777778
2025,Dutch Grand Prix,BOR,57,72,35.0,HARD,41,2,109.402,4.799999999999997,-0.1439999999999999,20.077358490566034,27.96352201257861,27.96352201257861,39.15625,0.7916666666666666
2025,Dutch Grand Prix,BOR,58,72,36.0,HARD,1,2,77.651,3.1000000000000085,-0.09300000000000025,20.077358490566034,27.96352201257861,28.762479784366572,40.35,0.8055555555555556
2025,Dutch Grand Prix,BOR,59,72,37.0,HARD,1,2,76.979,1.4000000000000057,-0.04200000000000017,20.077358490566034,27.96352201257861,29.561437556154534,41.547916666666666,0.8194444444444444
2025,Dutch Grand Prix,BOR,62,72,2.0,SOFT,1,3,74.422,0.0,-0.0,20.077358490566034,27.96352201257861,1.5979155435759207,2.2583333333333333,0.8611111111111112
2025,Dutch Grand Prix,BOR,63,72,3.0,SOFT,1,3,74.307,0.0,-0.0,20.077358490566034,27.96352201257861,2.396873315363881,3.3937500000000003,0.875
2025,Dutch Grand Prix,BOR,64,72,4.0,SOFT,12,3,74.95,0.0,-0.0,20.077358490566034,27.96352201257861,3.1958310871518414,4.533333333333333,0.8888888888888888
2025,Dutch Grand Prix,BOR,65,72,5.0,SOFT,24,3,99.064,0.0,-0.0,20.077358490566034,27.96352201257861,3.9947888589398017,5.677083333333334,0.9027777777777778
2025,Dutch Grand Prix,BOR,66,72,6.0,SOFT,4,3,104.015,0.0,-0.0,20.077358490566034,27.96352201257861,4.793746630727762,6.824999999999999,0.9166666666666666
2025,Dutch Grand Prix,BOR,67,72,7.0,SOFT,4,3,98.682,0.0,-0.0,20.077358490566034,27.96352201257861,5.592704402515722,7.977083333333334,0.9305555555555556
2025,Dutch Grand Prix,BOR,68,72,8.0,SOFT,41,3,110.361,0.0,-0.0,20.077358490566034,27.96352201257861,6.391662174303683,9.133333333333333,0.9444444444444444
2025,Dutch Grand Prix,BOR,69,72,9.0,SOFT,1,3,77.308,0.0,-0.0,20.077358490566034,27.96352201257861,7.190619946091643,10.293750000000001,0.9583333333333334
2025,Dutch Grand Prix,BOR,70,72,10.0,SOFT,1,3,77.291,0.0,-0.0,20.077358490566034,27.96352201257861,7.9895777178796035,11.458333333333332,0.9722222222222222
2025,Dutch Grand Prix,BOR,71,72,11.0,SOFT,1,3,77.393,0.0,-0.0,20.077358490566034,27.96352201257861,8.788535489667563,12.627083333333333,0.9861111111111112
2025,Dutch Grand Prix,BOR,72,72,12.0,SOFT,1,3,75.402,0.0,-0.0,20.077358490566034,27.96352201257861,9.587493261455524,13.799999999999999,1.0
2025,Dutch Grand Prix,COL,1,72,1.0,SOFT,1,1,86.77,100.0,-3.0,20.077358490566034,27.96352201257861,0.7989577717879603,1.0020833333333334,0.013888888888888888
2025,Dutch Grand Prix,COL,2,72,2.0,SOFT,1,1,77.627,98.3,-2.949,20.077358490566034,27.96352201257861,1.5979155435759207,2.0083333333333333,0.027777777777777776
2025,Dutch Grand Prix,COL,3,72,3.0,SOFT,1,1,76.743,96.6,-2.8979999999999997,20.077358490566034,27.96352201257861,2.396873315363881,3.0187500000000003,0.041666666666666664
2025,Dutch Grand Prix,COL,4,72,4.0,SOFT,1,1,77.121,94.9,-2.847,20.077358490566034,27.96352201257861,3.1958310871518414,4.033333333333333,0.05555555555555555
2025,Dutch Grand Prix,COL,5,72,5.0,SOFT,1,1,76.606,93.2,-2.796,20.077358490566034,27.96352201257861,3.9947888589398017,5.052083333333334,0.06944444444444445
2025,Dutch Grand Prix,COL,6,72,6.0,SOFT,1,1,76.9,91.5,-2.745,20.077358490566034,27.96352201257861,4.793746630727762,6.074999999999999,0.08333333333333333
2025,Dutch Grand Prix,COL,7,72,7.0,SOFT,1,1,76.696,89.8,-2.694,20.077358490566034,27.96352201257861,5.592704402515722,7.102083333333334,0.09722222222222222
2025,Dutch Grand Prix,COL,8,72,8.0,SOFT,1,1,76.742,88.1,-2.643,20.077358490566034,27.96352201257861,6.391662174303683,8.133333333333333,0.1111111111111111
2025,Dutch Grand Prix,COL,9,72,9.0,SOFT,1,1,76.788,86.4,-2.592,20.077358490566034,27.96352201257861,7.190619946091643,9.168750000000001,0.125
2025,Dutch Grand Prix,COL,10,72,10.0,SOFT,1,1,76.981,84.7,-2.541,20.077358490566034,27.96352201257861,7.9895777178796035,10.208333333333332,0.1388888888888889
2025,Dutch Grand Prix,COL,11,72,11.0,SOFT,1,1,76.82,83.0,-2.4899999999999998,20.077358490566034,27.96352201257861,8.788535489667563,11.252083333333333,0.1527777777777778
2025,Dutch Grand Prix,COL,12,72,12.0,SOFT,1,1,77.067,81.3,-2.4389999999999996,20.077358490566034,27.96352201257861,9.587493261455524,12.299999999999999,0.16666666666666666
2025,Dutch Grand Prix,COL,13,72,13.0,SOFT,1,1,77.233,79.6,-2.388,20.077358490566034,27.96352201257861,10.386451033243485,13.352083333333333,0.18055555555555555
2025,Dutch Grand Prix,COL,14,72,14.0,SOFT,1,1,77.074,77.9,-2.337,20.077358490566034,27.96352201257861,11.185408805031445,14.408333333333331,0.19444444444444445
2025,Dutch Grand Prix,COL,15,72,15.0,SOFT,1,1,77.149,76.2,-2.286,20.077358490566034,27.96352201257861,11.984366576819404,15.46875,0.20833333333333334
2025,Dutch Grand Prix,COL,16,72,16.0,SOFT,1,1,78.751,74.5,-2.235,20.077358490566034,27.96352201257861,12.783324348607366,16.533333333333335,0.2222222222222222
2025,Dutch Grand Prix,COL,17,72,17.0,SOFT,1,1,76.799,72.8,-2.1839999999999997,20.077358490566034,27.96352201257861,13.582282120395327,17.602083333333333,0.2361111111111111
2025,Dutch Grand Prix,COL,18,72,18.0,SOFT,1,1,77.437,71.1,-2.1329999999999996,20.077358490566034,27.96352201257861,14.381239892183286,18.675,0.25
2025,Dutch Grand Prix,COL,21,72,2.0,HARD,1,2,76.107,66.0,-1.98,20.077358490566034,27.96352201257861,1.5979155435759207,2.0875,0.2916666666666667
2025,Dutch Grand Prix,COL,22,72,3.0,HARD,12,2,75.34,64.30000000000001,-1.9290000000000003,20.077358490566034,27.96352201257861,2.396873315363881,3.1375,0.3055555555555556
2025,Dutch Grand Prix,COL,23,72,4.0,HARD,24,2,103.953,62.6,-1.878,20.077358490566034,27.96352201257861,3.1958310871518414,4.191666666666666,0.3194444444444444
2025,Dutch Grand Prix,COL,24,72,5.0,HARD,4,2,104.155,60.9,-1.827,20.077358490566034,27.96352201257861,3.9947888589398017,5.25,0.3333333333333333
2025,Dutch Grand Prix,COL,25,72,6.0,HARD,4,2,91.299,59.2,-1.776,20.077358490566034,27.96352201257861,4.793746630727762,6.3125,0.3472222222222222
2025,Dutch Grand Prix,COL,26,72,7.0,HARD,41,2,102.181,57.5,-1.7249999999999999,20.077358490566034,27.96352201257861,5.592704402515722,7.379166666666666,0.3611111111111111
2025,Dutch Grand Prix,COL,27,72,8.0,HARD,1,2,78.386,55.800000000000004,-1.6740000000000002,20.077358490566034,27.96352201257861,6.391662174303683,8.45,0.375
2025,Dutch Grand Prix,COL,28,72,9.0,HARD,1,2,76.41,54.1,-1.623,20.077358490566034,27.96352201257861,7.190619946091643,9.525,0.3888888888888889
